booking_id,booking_date,travel_date,customer_id,cust_segment,tour_type,channel,payment_method,destination,pax,base_price_vnd,discount_rate,booking_status,revenue_vnd,satisfaction,is_returning
B01221,2022-01-11,2022-02-24,C0310,Corporate,Adventure,Website,Card,Sa Pa,2,5059000.0,0.10043802810207617,Completed,9102000.0,4.4,True
B01222,2022-01-11,2022-03-08,C0427,Young Professional,Cultural,Mobile App,Cash,Đà Nẵng,3,2405000.0,0.07856224538504175,Cancelled,0.0,,False
B01223,2022-01-11,2022-01-21,C0109,Family,Family,Website,Card,Đà Lạt,3,2824000.0,0.039341020875539166,Completed,8139000.0,4.0,True
B01224,2022-01-12,2022-03-19,C0428,Young Professional,Foodie,Call Center,Cash,Đà Nẵng,1,2631000.0,0.10486191680468954,Cancelled,0.0,,False
B01225,2022-01-13,2022-05-04,C0257,Student,Beach,Website,Bank Transfer,Phú Quốc,2,4057000.0,0.06907670685831202,Completed,7554000.0,4.6,True
B01226,2022-01-13,2022-03-05,C0380,Student,City Break,,Card,Sa Pa,1,2003000.0,0.12145488233352059,Completed,1760000.0,4.2,True
B01227,2022-01-13,2022-03-16,C0011,Family,Family,Website,Cash,Nha Trang,2,3440000.0,0.11021674235598755,Completed,6122000.0,4.1,True
B01228,2022-01-13,2022-02-09,C0429,Student,Family,Website,Cash,Đà Lạt,3,3275000.0,0.08122511393011247,Completed,9027000.0,4.2,False
B01229,2022-01-15,2022-01-26,C0430,Student,Cultural,Website,Card,Đà Nẵng,1,2761000.0,0.1308295755979721,Completed,2400000.0,4.2,False
B01230,2022-01-15,2022-03-16,C0431,Student,Cultural,Mobile App,Bank Transfer,,3,2877000.0,0.06644662850165692,Completed,8057000.0,3.3,False
B01231,2022-01-16,2022-02-14,C0178,Family,City Break,Website,Cash,Nha Trang,1,2768000.0,0.10248872618197011,Completed,2484000.0,4.0,True
B01232,2022-01-16,2022-03-18,C0119,Corporate,City Break,Mobile App,Card,Đà Lạt,2,2294000.0,0.1209822841690248,Completed,4033000.0,4.2,True
B01233,2022-01-16,2022-01-26,C0167,Young Professional,Cultural,Website,Card,Hà Nội,2,2652000.0,0.12752945891106224,Completed,4628000.0,3.6,True
B01234,2022-01-17,2022-03-01,C0148,Family,City Break,Website,Card,Phú Quốc,1,2125000.0,0.13302371014898157,Completed,1842000.0,3.9,True
B01235,2022-01-18,2022-03-09,C0411,Family,City Break,Website,Card,Huế,2,1697000.0,0.13893791261383276,Completed,2922000.0,4.1,True
B01236,2022-01-18,2022-05-02,C0303,Student,Family,Call Center,Card,Đà Nẵng,3,3527000.0,0.12783483309067156,Completed,9228000.0,3.8,True
B01237,2022-01-18,2022-04-15,C0432,Student,Family,Agent,Card,Phú Quốc,1,3693000.0,0.1992043571072905,Completed,2957000.0,4.9,False
B01238,2022-01-18,2022-01-31,C0433,Family,Beach,Agent,Card,Đà Nẵng,3,4192000.0,0.09221877404902065,Completed,11416000.0,4.7,False
B01239,2022-01-19,2022-03-05,C0037,Family,Adventure,Agent,Card,Hạ Long,2,5779000.0,0.12957502540463212,Completed,10060000.0,3.6,True
B01240,2022-01-19,2022-03-21,C0434,Student,Family,Mobile App,Card,Sa Pa,4,2897000.0,0.09718638241702982,Completed,10462000.0,4.7,False
B01241,2022-01-20,2022-03-16,C0311,Corporate,Adventure,Website,Cash,TP.HCM,1,4970000.0,0.020164886149435984,Completed,4870000.0,4.2,True
B01242,2022-01-20,2022-04-13,C0419,Young Professional,Beach,Agent,Card,,1,3972000.0,0.2%,Completed,3962000.0,4.7,True
B01243,2022-01-21,2022-03-07,C0158,Family,Adventure,Website,Card,Hà Nội,4,4471000.0,12.3%,Cancelled,0.0,,True
B01244,2022-01-21,2022-03-06,C0435,Young Professional,Adventure,Website,Card,Nha Trang,2,5110000.0,0.1344431010720744,Completed,8846000.0,4.4,False
B01245,2022-01-22,2022-03-07,C0436,Young Professional,Cultural,Mobile App,Cash,Đà Nẵng,1,2772000.0,0.13348217260308182,Cancelled,0.0,,False
B01246,2022-01-23,2022-03-05,C0366,Family,Beach,Agent,,Nha Trang,2,4429000.0,0.08702745916040128,Completed,8087000.0,3.6,True
B01247,2022-01-23,2022-02-13,C0041,Young Professional,Cultural,Website,Cash,Hội An,1,3209000.0,0.03720243115293469,Completed,3090000.0,3.7,True
B01248,2022-01-23,2022-03-14,C0191,Corporate,Cultural,Agent,Card,Nha Trang,1,3205000.0,0.12025438696179093,Completed,2820000.0,4.0,True
B01249,2022-01-23,2022-02-19,C0408,Family,Adventure,Agent,,Đà Nẵng,1,5912000.0,0.02447685892249052,Cancelled,0.0,,True
B01250,2022-01-23,2022-03-16,C0216,Corporate,Family,Mobile App,E-wallet,Sa Pa,1,3085000.0,0.1360358855283565,Completed,2665000.0,4.0,True
B01251,2022-01-23,2022-04-25,C0437,Young Professional,Adventure,Agent,Card,Hạ Long,3,6356000.0,0.10115054045202307,Cancelled,0.0,,False
B01252,2022-01-24,2022-03-27,C0059,Corporate,Beach,Agent,Card,Nha Trang,4,4165000.0,0.15649645112301389,Completed,14053000.0,3.2,True
B01253,2022-01-24,2022-02-10,C0377,Student,Foodie,,E-wallet,Phú Quốc,4,2898000.0,0.07306922802339394,Completed,10745000.0,4.0,True
B01254,2022-01-24,2022-04-18,C0107,Student,Adventure,Website,Bank Transfer,TP.HCM,5,5430000.0,0.1561936049650852,Completed,22909000.0,5.0,True
B01255,2022-01-24,2022-03-30,C0438,Corporate,Family,Website,Card,Phú Quốc,4,3388000.0,0.07436505815956795,Completed,12544000.0,4.4,False
B01256,2022-01-25,2022-04-01,C0235,Family,Foodie,Website,,Đà Nẵng,4,2722000.0,0.017996605262784945,Completed,10692000.0,5.0,True
B01257,2022-01-25,2022-02-14,C0265,Family,City Break,Website,Card,Nha Trang,4,2563000.0,0.09365092490323194,Completed,9292000.0,4.0,True
B01258,2022-01-25,2022-03-12,C0414,Family,Family,Agent,Bank Transfer,,2,2625000.0,0.07708049264357349,Completed,4845000.0,4.2,True
B01259,2022-01-25,2022-02-18,C0394,Family,Cultural,Website,Card,TP.HCM,1,2320000.0,0.05723485510949919,Completed,2187000.0,4.4,True
B01260,2022-01-26,2022-03-20,C0357,Corporate,Beach,Mobile App,Card,Đà Lạt,1,3225000.0,0.0908242296449641,Completed,2932000.0,5.0,True
B01261,2022-01-26,2022-01-26,C0134,Student,Foodie,Website,Card,Hà Nội,1,2101000.0,0.14147131138767896,Cancelled,0.0,,True
B01262,2022-01-27,2022-02-22,C0439,Family,Family,Mobile App,Card,Nha Trang,1,3917000.0,0.15884503090646326,Completed,3295000.0,3.6,False
B01263,2022-01-27,2022-02-03,C0432,Young Professional,Cultural,Website,Card,Phú Quốc,1,2738000.0,0.035451565775699995,Completed,2641000.0,4.4,True
B01264,2022-01-28,2022-03-24,C0009,Young Professional,Family,Website,Bank Transfer,Đà Nẵng,1,3393000.0,0.09831384178600691,Cancelled,0.0,,True
B01265,2022-01-28,2022-03-05,C0440,Family,Foodie,Mobile App,,Huế,2,2512000.0,0.07761700439703774,Completed,4634000.0,4.1,False
B01266,2022-01-28,2022-02-18,C0033,Student,Family,Website,Card,Hà Nội,4,3346000.0,0.13512813235171797,Cancelled,0.0,,True
B01267,2022-01-29,2022-03-04,C0441,Family,Family,Website,Card,TP.HCM,1,3210000.0,0.0921918232829591,Completed,2914000.0,3.9,False
B01268,2022-01-29,2022-03-23,C0442,Young Professional,Adventure,,,TP.HCM,3,5056000.0,0.10493954383274935,Completed,13576000.0,3.5,False
B01269,2022-01-29,2022-02-23,C0158,Family,Family,Website,Bank Transfer,Hà Nội,2,3211000.0,0.09209188863559561,Cancelled,0.0,,True
B01270,2022-01-29,2022-02-16,C0256,Student,Beach,Agent,Card,TP.HCM,3,4024000.0,0.09570375694563134,Completed,10917000.0,4.0,True
B01271,2022-02-01,2022-02-10,C0004,Family,Cultural,Agent,Bank Transfer,Sa Pa,1,2781000.0,0.028493611172461186,Completed,2702000.0,4.0,True
B01272,2022-01-02,2022-04-04,C0443,Young Professional,City Break,Mobile App,Bank Transfer,Sa Pa,2,2220000.0,0.11896130265541863,Completed,3912000.0,3.7,False
B01273,2022-02-01,2022-05-24,C0015,Corporate,Family,Mobile App,Card,Hà Nội,2,3077000.0,0.04857374433806212,Completed,5855000.0,4.3,True
B01274,2022-02-02,2022-03-25,C0444,Young Professional,Beach,Agent,Card,Hội An,1,3841000.0,0.2038908828079378,Completed,3058000.0,4.3,False
B01275,2022-02-02,2022-03-26,C0034,Family,Adventure,Agent,Card,Sa Pa,3,4588000.0,0.13062719590763733,Cancelled,0.0,,True
B01276,2022-02-02,2022-04-14,C0445,Young Professional,Family,,Bank Transfer,Đà Nẵng,2,3594000.0,0.07332223073812219,Completed,6661000.0,4.2,False
B01277,2022-02-03,2022-04-02,C0446,Corporate,City Break,Agent,E-wallet,Hà Nội,2,2706000.0,8.4%,Completed,4957000.0,4.9,False
B01278,2022-02-04,2022-05-07,C0447,Student,Family,Agent,Card,Phú Quốc,3,3516000.0,0.10419670682347956,Completed,9449000.0,3.5,False
B01279,2022-02-04,2022-05-14,C0220,Corporate,Beach,Website,Card,TP.HCM,1,3730000.0,0.07561616992457501,Completed,3448000.0,5.0,True
B01280,2022-02-04,2022-03-15,C0046,Young Professional,Cultural,Website,Card,Hội An,2,2646000.0,0.10871152868901215,Completed,4717000.0,3.9,True
B01281,2022-02-05,2022-03-23,C0380,Student,Adventure,Website,Cash,Đà Lạt,1,4811000.0,0.06709242459266372,Completed,4488000.0,4.6,True
B01282,2022-02-05,2022-06-05,C0448,Corporate,Cultural,Website,Card,Hà Nội,1,2796000.0,0.03895323697751729,Completed,2687000.0,4.3,False
B01283,2022-02-06,2022-03-25,C0432,Family,Foodie,Website,Card,Nha Trang,1,2562000.0,0.1283812008303647,Completed,2233000.0,5.0,True
B01284,2022-02-06,2022-04-11,C0449,Student,Foodie,Website,Card,Phú Quốc,1,3009000.0,0.1445150734504107,Completed,2574000.0,4.2,False
B01285,2022-02-06,2022-03-28,C0083,Young Professional,Family,Mobile App,Card,Nha Trang,2,3473000.0,0.03876091353084657,Completed,6677000.0,4.5,True
B01286,2022-02-06,2022-02-13,C0222,Corporate,Beach,Agent,Card,Hội An,3,4052000.0,0.10332772284126912,Completed,10900000.0,4.6,True
B01287,2022-02-07,2022-03-26,C0450,,Beach,Website,Cash,Phú Quốc,1,4139000.0,0.09020288940966566,Completed,3766000.0,3.3,False
B01288,2022-02-07,2022-03-22,C0451,Student,Beach,Mobile App,Card,Sa Pa,1,3715000.0,0.1540064241871552,Completed,3143000.0,4.6,False
B01289,2022-02-07,2022-04-07,C0452,Young Professional,Foodie,Mobile App,Card,Đà Lạt,1,2524000.0,0.1888288671919527,Completed,2047000.0,4.0,False
B01290,2022-02-07,2022-03-14,C0025,Corporate,Foodie,Agent,Card,Đà Nẵng,2,2521000.0,0.07379662648749782,Completed,4670000.0,3.8,True
B01291,2022-02-08,2022-03-18,C0453,Student,Foodie,Website,Bank Transfer,Đà Nẵng,3,2586000.0,0.13374412132701466,Completed,6720000.0,4.6,False
B01292,2022-02-08,2022-04-05,C0454,Family,Cultural,Website,Card,Hà Nội,2,2549000.0,15.7%,Completed,4296000.0,3.6,False
B01293,2022-02-08,2022-04-13,C0455,,Adventure,Website,Cash,Đà Nẵng,3,5422000.0,0.16789402229917902,Cancelled,0.0,,False
B01294,2022-02-08,2022-04-27,C0375,Student,Beach,Mobile App,Card,Đà Lạt,1,3632000.0,0.11789198014961608,Completed,3204000.0,4.4,True
B01295,2022-02-08,2022-03-17,C0301,Young Professional,Adventure,Agent,Cash,Nha Trang,1,5053000.0,0.09945398872549845,Completed,4550000.0,4.3,True
B01296,2022-02-10,2022-04-23,C0087,Family,Cultural,Mobile App,E-wallet,Huế,1,2455000.0,15.3%,Completed,2079000.0,4.7,True
B01297,2022-02-10,2022-02-10,C0456,Family,Family,Mobile App,Cash,Đà Lạt,2,3281000.0,0.09009460013635365,Completed,5971000.0,4.6,False
B01298,2022-02-10,2022-04-03,C0141,Student,Foodie,Website,E-wallet,Đà Lạt,4,2575000.0,0.16688303922527442,Completed,8581000.0,4.7,True
B01299,2022-02-12,2022-03-14,C0237,Young Professional,Family,Website,Bank Transfer,Sa Pa,4,3194000.0,0.12708659701254238,Completed,11152000.0,5.0,True
B01300,2022-02-12,2022-03-29,C0045,Student,Beach,Mobile App,Card,Phú Quốc,4,3981000.0,0.12679839204384757,Completed,13905000.0,4.0,True
B01301,2022-02-12,2022-04-20,C0457,Family,Beach,Website,Card,Đà Nẵng,1,4666000.0,0.08429791247814337,Completed,4273000.0,4.4,False
B01302,2022-02-13,2022-03-10,C0379,Student,Beach,Mobile App,Card,Nha Trang,3,4277000.0,0.11263745658365135,Cancelled,0.0,,True
B01303,2022-02-13,2022-02-21,C0458,Family,Family,Mobile App,Cash,TP.HCM,5,3131000.0,0.16477582453656858,Completed,13075000.0,4.2,False
B01304,2022-02-13,2022-03-26,C0409,Family,Beach,Mobile App,Card,Phú Quốc,2,3993000.0,0.12262082079005404,Completed,7007000.0,4.0,True
B01305,2022-02-14,2022-05-20,C0459,Family,Beach,Website,Card,Huế,2,3686000.0,0.05531258572690118,Completed,6964000.0,4.7,False
B01306,2022-02-14,2022-03-03,C0421,Young Professional,Cultural,Call Center,Bank Transfer,Hà Nội,1,2555000.0,0.03175448014884022,Completed,2474000.0,3.9,True
B01307,2022-02-15,2022-03-21,C0196,Family,Cultural,Website,Card,Hà Nội,2,2725000.0,0.04541560542960674,Completed,5202000.0,3.9,True
B01308,2022-02-16,2022-03-15,C0141,Family,Cultural,Agent,Card,Đà Nẵng,1,2578000.0,0.11416649579681959,Completed,2284000.0,3.2,True
B01309,2022-02-17,2022-02-25,C0037,,Beach,Agent,Bank Transfer,TP.HCM,2,3727000.0,0.0800001326889093,Completed,6858000.0,4.4,True
B01310,2022-02-17,2022-03-21,C0460,Young Professional,Beach,Website,Card,Hạ Long,2,4002000.0,0.12065275112485867,Cancelled,0.0,,False
B01311,2022-02-17,2022-05-03,C0461,Young Professional,City Break,Mobile App,Bank Transfer,Huế,2,2040000.0,0.013892088009350129,Completed,4023000.0,4.0,False
B01312,2022-02-18,2022-02-18,C0212,Family,Family,Website,Bank Transfer,Đà Lạt,3,3204000.0,0.07888230837871885,Completed,8854000.0,4.9,True
B01313,2022-02-19,2022-04-18,C0061,Young Professional,Cultural,Website,Card,Sa Pa,2,2469000.0,0.04415684393157808,Completed,4720000.0,4.0,True
B01314,2022-02-20,2022-04-19,C0245,Student,Foodie,Website,Bank Transfer,,2,2783000.0,0.13387071261980038,Completed,4821000.0,3.8,True
B01315,2022-02-20,2022-05-11,C0303,Young Professional,Foodie,,E-wallet,Hội An,1,1923000.0,0.10239633116297202,Completed,1726000.0,4.5,True
B01316,2022-02-20,2022-03-29,C0305,Young Professional,Beach,Agent,Card,Đà Nẵng,2,4626000.0,0.12177963716791339,Completed,8125000.0,4.4,True
B01317,2022-02-21,2022-04-07,C0397,Young Professional,Cultural,Website,Cash,Hạ Long,2,2667000.0,0.17598176185218656,Completed,4395000.0,4.3,True
B01318,2022-02-21,2022-05-11,C0061,Family,Cultural,Website,Cash,Hội An,2,2809000.0,0.1333740243651233,Completed,4869000.0,4.5,True
B01319,2022-02-22,2022-05-02,C0389,Young Professional,Family,Website,Card,TP.HCM,2,3173000.0,0.06733915780123928,Completed,5919000.0,3.6,True
B01320,2022-02-22,2022-03-23,C0462,Family,City Break,Mobile App,E-wallet,,1,1921000.0,0.08381132906541044,Completed,1760000.0,4.4,False
B01321,2022-02-22,2022-05-17,C0074,,Cultural,Agent,Bank Transfer,Sa Pa,2,2521000.0,0.12562815974480404,Completed,4409000.0,3.2,True
B01322,2022-02-22,2022-05-18,C0271,Family,Cultural,Agent,Bank Transfer,Huế,3,2310000.0,0.0948387913762194,Completed,6273000.0,3.6,True
B01323,2022-02-24,2022-04-20,C0337,Family,Foodie,Website,Cash,TP.HCM,2,2560000.0,0.11808332333594407,canceled,4515000.0,4.6,True
B01324,2022-02-25,2022-04-06,C0364,Young Professional,Beach,Website,Card,Hạ Long,3,4375000.0,0.0622803785745322,Completed,12308000.0,4.5,True
B01325,2022-02-25,2022-04-10,C0463,Corporate,Cultural,Website,Card,Huế,1,2513000.0,0.07868255617113773,Completed,2315000.0,4.7,False
B01326,2022-02-25,2022-05-08,C0315,Young Professional,City Break,Website,Card,TP.HCM,2,2468000.0,5.5%,Completed,4663000.0,4.3,True
B01327,2022-02-25,2022-05-26,C0383,Young Professional,Cultural,Website,Card,Đà Nẵng,1,2516000.0,0.1805520971199956,Completed,2062000.0,3.9,True
B01328,2022-02-26,2022-04-07,C0054,Family,Foodie,Agent,Card,Nha Trang,5,2942000.0,0.13236710340495458,Cancelled,0.0,,True
B01329,2022-02-26,2022-03-07,C0159,Family,Beach,Mobile App,Cash,Phú Quốc,4,4218000.0,0.16071441454860344,Completed,14160000.0,4.8,True
B01330,2022-02-26,2022-04-12,C0208,Student,Family,Website,E-wallet,TP.HCM,4,3253000.0,0.07783384163706247,Cancelled,0.0,,True
B01331,2022-02-26,2022-04-13,C0349,Student,Foodie,Website,Card,Đà Nẵng,2,2838000.0,0.15391916239940476,Completed,4802000.0,4.5,True
B01332,2022-02-27,2022-04-02,C0376,Family,Family,Website,Card,TP.HCM,1,3415000.0,0.09223391366933446,Completed,3100000.0,4.5,True
B01333,2022-02-27,2022-03-25,C0464,Young Professional,Beach,Website,E-wallet,TP.HCM,3,3548000.0,0.11416520175398778,Completed,9429000.0,4.6,False
B01334,2022-03-01,2022-05-14,C0405,Young Professional,Adventure,Mobile App,Card,TP.HCM,2,5323000.0,0.08279652906134824,canceled,9765000.0,4.1,True
B01335,2022-03-02,2022-06-10,C0384,Young Professional,Cultural,Call Center,Bank Transfer,,3,2529000.0,0.100583898416107,Completed,6824000.0,5.0,True
B01336,2022-03-03,2022-04-19,C0389,Student,Beach,Mobile App,,Sa Pa,3,4141000.0,0.13281092918975326,Completed,10773000.0,4.4,True
B01337,2022-03-04,2022-03-14,C0382,Student,Cultural,Website,Cash,Hội An,1,2507000.0,0.12886844261186406,Completed,2184000.0,4.2,True
B01338,2022-03-05,2022-05-22,C0330,Family,Foodie,Website,Card,TP.HCM,1,2375000.0,0.08437136461944925,Completed,2175000.0,4.5,True
B01339,2022-03-05,2022-04-20,C0465,Student,Foodie,Website,Card,TP.HCM,2,2633000.0,0.04976066348287836,Completed,5004000.0,4.1,False
B01340,2022-03-06,2022-04-14,C0466,Family,Cultural,Website,Bank Transfer,Hội An,4,2964000.0,0.0836377757697138,Completed,10864000.0,3.8,False
B01341,2022-03-07,2022-03-21,C0467,Student,Foodie,Website,Card,Nha Trang,2,2373000.0,0.09345747155813174,Completed,4302000.0,3.8,False
B01342,2022-03-07,2022-05-05,C0337,Student,Foodie,,,Nha Trang,1,2693000.0,0.11194089199247916,Completed,2392000.0,4.4,True
B01343,2022-03-07,2022-05-08,C0351,Family,Cultural,Mobile App,Card,Hội An,4,2760000.0,0.11029475405150972,Completed,9822000.0,4.5,True
B01344,2022-03-07,2022-04-15,C0468,Young Professional,City Break,Website,E-wallet,Đà Nẵng,1,2913000.0,0.17062818607665248,Completed,2416000.0,4.8,False
B01345,2022-03-07,2022-06-03,C0469,Family,Cultural,Agent,Card,Đà Nẵng,3,2856000.0,0.10935271896724603,Completed,7631000.0,3.7,False
B01346,2022-03-08,2022-05-01,C0084,Young Professional,Cultural,,Bank Transfer,Hạ Long,3,2511000.0,0.08036873419641816,Completed,6928000.0,4.8,True
B01347,2022-03-08,2022-03-08,C0470,Family,Cultural,Mobile App,Card,Hạ Long,2,2608000.0,0.009532402904765605,Completed,5166000.0,4.2,False
B01348,2022-03-08,2022-04-20,C0471,Family,Beach,Website,Bank Transfer,,3,4602000.0,0.1174418874834727,Cancelled,0.0,,False
B01349,2022-03-08,2022-03-29,C0472,Family,Beach,Website,Card,Phú Quốc,2,4085000.0,0.1072734798307285,Completed,7294000.0,4.2,False
B01350,2022-03-09,2022-04-24,C0473,Young Professional,Family,Website,Card,Hội An,2,2956000.0,0.08613899808796013,Completed,5403000.0,3.3,False
B01351,2022-03-09,2022-05-19,C0074,Young Professional,Beach,,Card,Đà Lạt,3,3118000.0,0.12294089568854848,Completed,8204000.0,4.3,True
B01352,2022-03-12,2022-06-10,C0195,Young Professional,Cultural,Website,Card,Phú Quốc,2,2746000.0,0.08465282853808866,Completed,5027000.0,4.5,True
B01353,2022-03-12,2022-04-30,C0474,Young Professional,Beach,Website,Card,Phú Quốc,4,4559000.0,0.041101940912740664,Cancelled,0.0,,False
B01354,2022-03-12,2022-04-28,C0310,Family,Beach,Website,Bank Transfer,Nha Trang,1,4550000.0,0.12609947533782645,Completed,3976000.0,4.6,True
B01355,2022-03-13,2022-03-13,C0475,Young Professional,City Break,Mobile App,Card,Đà Nẵng,3,2585000.0,0.1126478011922851,Completed,6881000.0,4.5,False
B01356,2022-03-13,2022-05-06,C0414,Corporate,Beach,Website,Card,Hà Nội,3,4399000.0,0.07813477460166106,Cancelled,0.0,,True
B01357,2022-03-13,2022-04-12,C0432,Student,Beach,Agent,E-wallet,Nha Trang,1,4946000.0,0.12794323202199875,Completed,4313000.0,3.6,True
B01358,2022-03-13,2022-04-16,C0311,Corporate,Beach,Website,Card,Đà Lạt,1,3350000.0,0.11648405508522741,completed,0.0,,True
B01359,2022-03-14,2022-05-27,C0127,Family,Family,Website,,Phú Quốc,1,3173000.0,0.15477027760801063,Completed,2682000.0,4.1,True
B01360,2022-03-15,2022-03-24,C0454,Young Professional,Beach,Agent,Bank Transfer,Huế,2,3288000.0,0.03976589840456987,Completed,6314000.0,3.7,True
B01361,2022-03-16,2022-05-17,C0267,Student,Cultural,Website,Card,Hội An,2,2524000.0,0.10539503419519829,Completed,4516000.0,3.9,True
B01362,2022-03-16,2022-05-14,C0268,Young Professional,Adventure,Mobile App,Card,Hạ Long,2,5612000.0,0.03836455444167445,Completed,10793000.0,4.1,True
B01363,2022-03-17,2022-04-09,C0476,Young Professional,City Break,Website,Card,Đà Lạt,1,2581000.0,0.11454723115093335,Completed,2285000.0,4.5,False
B01364,2022-03-17,2022-06-20,C0477,Family,Foodie,Website,Card,Phú Quốc,2,2796000.0,0.0434821263966655,Completed,5349000.0,4.3,False
B01365,2022-03-17,2022-05-17,C0478,Young Professional,Cultural,Mobile App,Card,,1,2536000.0,0.12751866074552307,Cancelled,0.0,,False
B01366,2022-03-18,2022-04-25,C0479,Family,City Break,Agent,Bank Transfer,Sa Pa,3,2348000.0,0.08471642079341843,Completed,6447000.0,3.2,False
B01367,2022-03-19,2022-04-03,C0077,Student,Cultural,Mobile App,Card,Sa Pa,1,2644000.0,0.06994812503616687,Completed,2459000.0,4.7,True
B01368,2022-03-20,2022-05-08,C0409,Student,Beach,Mobile App,Card,Sa Pa,1,3645000.0,0.035397325903460786,Completed,3516000.0,3.9,True
B01369,2022-03-21,2022-06-03,C0195,Student,Beach,Agent,E-wallet,TP.HCM,4,3890000.0,0.11337861620835006,Completed,13796000.0,4.1,True
B01370,2022-03-21,2022-04-15,C0211,Corporate,Cultural,Website,Bank Transfer,Đà Lạt,1,2709000.0,0.14523271525065537,Completed,2316000.0,3.9,True
B01371,2022-03-21,2022-05-16,C0364,Student,Foodie,Website,Cash,Đà Nẵng,1,2465000.0,0.10456313400843585,completed,2207000.0,4.7,True
B01372,2022-03-23,2022-05-13,C0365,Student,Cultural,Mobile App,Card,Phú Quốc,1,2401000.0,0.07863731994569674,Completed,2212000.0,4.4,True
B01373,2022-03-23,2022-04-24,C0182,Student,Beach,Agent,Card,TP.HCM,1,4030000.0,0.06696604378175566,Cancelled,0.0,,True
B01374,2022-03-23,2022-06-02,C0354,Family,Beach,Agent,Card,Da Nang,3,4924000.0,0.14236232561717535,Completed,12669000.0,4.0,True
B01375,2022-03-24,2022-05-28,C0209,Family,Foodie,Mobile App,Bank Transfer,Huế,3,2620000.0,0.11640030897234484,Completed,6945000.0,3.3,True
